Noun,MW,Count_Pre,P(n),P(w),P(n|w),"P(n,w)",log_term,MI_contribution
货品,元,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
货车,部,1,0.00043687199650502403,0.013543031891655745,0.03225806451612903,0.00043687199650502403,6.206281383636882,0.0027113505389414075
贵族,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
赛事,场,4,0.002621231979030144,0.010921799912625601,0.16,0.0017474879860200961,5.931678100272853,0.010365536217165317
赛事,届,1,0.002621231979030144,0.004805591961555264,0.09090909090909091,0.00043687199650502403,5.116096505398334,0.0022350792946257466
赛事,米,1,0.002621231979030144,0.0017474879860200961,0.25,0.00043687199650502403,6.5755080814488345,0.0028726553435774725
赛季,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
起义,场,1,0.0008737439930100481,0.010921799912625601,0.04,0.00043687199650502403,5.516630770031103,0.002410061498484536
起义,月,1,0.0008737439930100481,0.16295325469637395,0.002680965147453083,0.00043687199650502403,1.6174692442587335,0.0007066270180247853
跑道,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
路,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
路线,条,10,0.00436871996505024,0.021843599825251202,0.2,0.00436871996505024,5.5166440789988505,0.024100673127998472
车,辆,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
车程,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
车站,个,8,0.0034949759720401923,0.23896898208824816,0.014625228519195612,0.0034949759720401923,2.065104593303884,0.0072174909333469085
车辆,辆,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
转变,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
转变,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
软体,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
边,个,1,0.0017474879860200961,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.06510470951929358,2.844242442957343e-05
边,条,3,0.0017474879860200961,0.021843599825251202,0.06,0.001310615989515072,5.101604389069214,0.006686244284494383
运动,个,3,0.0017474879860200961,0.23896898208824816,0.005484460694698354,0.001310615989515072,1.6500669900852203,0.0021626041809766974
运动,种,1,0.0017474879860200961,0.0563564875491481,0.007751937984496124,0.00043687199650502403,2.149273357437552,0.0009389573426987995
进攻,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
进球,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
远航,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
选举,年,1,0.0008737439930100481,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,1.1464808764263124,0.0005008653894391928
选举,次,1,0.0008737439930100481,0.03014416775884666,0.014492753623188406,0.00043687199650502403,4.051972143462104,0.0017701931600970309
选区,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
选手,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
递归,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
道路,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
遗嘱,份,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
遗址,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
遗物,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
邻域,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
郡,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
部件,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
部位,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
部分,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
部落,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
部落,群,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
部长,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
部队,支,2,0.001310615989515072,0.004805591961555264,0.18181818181818182,0.0008737439930100481,7.11608488734108,0.006217636424063853
部队,种,1,0.001310615989515072,0.0563564875491481,0.007751937984496124,0.00043687199650502403,2.564310368407481,0.0011202753903047098
酒,壶,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
酒馆,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
采访,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
重播,回,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
金币,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
金杯,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
银行,家,3,0.0017474879860200961,0.007863695937090432,0.16666666666666666,0.001310615989515072,6.575528858296242,0.008617993261200841
银行,间,1,0.0017474879860200961,0.00655307994757536,0.06666666666666667,0.00043687199650502403,5.253598883850094,0.0022951502332241563
铸件,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
锅,只,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
锦标,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
镇,个,7,0.0030581039755351682,0.23896898208824816,0.012797074954296161,0.0030581039755351682,2.0651045745239935,0.0063153045092476864
长老,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
门洞,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
门齿,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
问题,个,4,0.00218435998252512,0.23896898208824816,0.007312614259597806,0.0017474879860200961,1.7431764360526272,0.0030461798795152943
问题,次,1,0.00218435998252512,0.03014416775884666,0.014492753623188406,0.00043687199650502403,2.7300473351012084,0.0011926812298388852
间碟,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
间碟,重,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
队伍,支,1,0.00043687199650502403,0.004805591961555264,0.09090909090909091,0.00043687199650502403,7.7010017423244905,0.0033643520062579687
队员,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
阶层,种,2,0.0008737439930100481,0.0563564875491481,0.015503875968992248,0.0008737439930100481,4.149271727394883,0.0036254012471777044
阶段,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
阿妈,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
限期,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
院士,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
院校,所,3,0.001310615989515072,0.009174311926605505,0.14285714285714285,0.001310615989515072,6.768172436442601,0.008870475014996855
陷落,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
隐语,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
障碍,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
隧道,条,2,0.0008737439930100481,0.021843599825251202,0.04,0.0008737439930100481,5.516638163886239,0.0048201294573055825
集,季,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
雇员,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
雕像,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
雕像,尊,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
雕塑,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
零部件,批,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
青年,位,1,0.0008737439930100481,0.01616426387068589,0.02702702702702703,0.00043687199650502403,4.9510384972890495,0.002162970073083901
青年,班,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
青蛙,只,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
革命,年,1,0.0008737439930100481,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,1.1464808764263124,0.0005008653894391928
革命,月,1,0.0008737439930100481,0.16295325469637395,0.002680965147453083,0.00043687199650502403,1.6174692442587335,0.0007066270180247853
音乐,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
顶部,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
项目,批,1,0.0008737439930100481,0.00436871996505024,0.1,0.00043687199650502403,6.838536188241427,0.002987564957728889
项目,项,1,0.0008737439930100481,0.007863695937090432,0.05555555555555555,0.00043687199650502403,5.990556079190799,0.002617106194491393
顺位,轮,2,0.0008737439930100481,0.001310615989515072,0.6666666666666666,0.0008737439930100481,9.575413433602051,0.008366459968197511
预测,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
领地,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
领域,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
颈部,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
频道,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
频道,条,1,0.0008737439930100481,0.021843599825251202,0.02,0.00043687199650502403,4.516638329002658,0.001973192804282507
颜色,种,3,0.001310615989515072,0.0563564875491481,0.023255813953488372,0.001310615989515072,4.149272648973407,0.005438103078602106
风尚,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
风暴,月,1,0.00043687199650502403,0.16295325469637395,0.002680965147453083,0.00043687199650502403,2.617468230984873,0.001143498571858835
风波,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
飞地,块,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
飞弹,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
飞机,架,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
饥荒,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
饭店,家,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
饮品,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
首播,回,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
首相,任,1,0.00043687199650502403,0.004805591961555264,0.09090909090909091,0.00043687199650502403,7.7010017423244905,0.0033643520062579687
马,匹,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
马路,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
骑士,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
骑士,位,1,0.0008737439930100481,0.01616426387068589,0.02702702702702703,0.00043687199650502403,4.9510384972890495,0.002162970073083901
骨头,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
高地,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
高校,所,1,0.00043687199650502403,0.009174311926605505,0.047619047619047616,0.00043687199650502403,6.7681486600732805,0.0029568146177690172
高炉,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
高龄,岁,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
鱼雷,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
鸟类,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
